Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,Microsoft.AspNet.WebApi.Client 5.2.3,,,,,"Microsoft.AspNet.WebApi.Client, 5.2.3  Recommendation:  Microsoft.AspNet.WebApi.Client, 6.0.0"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,Newtonsoft.Json 6.0.4,,,,,"Newtonsoft.Json, 6.0.4  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,EntityFramework 6.1.3,,,,,"EntityFramework, 6.1.3  Recommendation:  Should be replaced. Remove EntityFramework, and replace with new package EntityFramework, 6.5.2"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,Newtonsoft.Json 6.0.4,,,,,"Newtonsoft.Json, 6.0.4  Recommendation:  Newtonsoft.Json, 13.0.4"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\eShopWinForms.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.7 Recommended target framework: net8.0-windows"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,266,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""profile"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,265,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap profile
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,256,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""main_footer_text"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,255,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap main_footer_text
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,246,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""main_banner"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,245,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap main_banner
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,236,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""LoginLogo"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,235,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap LoginLogo
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,226,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""brand_dark"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,225,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap brand_dark
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,216,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""brand"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,215,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap brand
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,206,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""backgroundPhoto"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,205,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap backgroundPhoto
